prefectural_bureau,station_id,prec_no,block_no,station_type,url_station_type,station_name,katakana_name,romaji_name,location,latitude_decimal,longitude_decimal,elevation,observation_start_date,observation_start_date_rain,observation_start_date_other,weather_info_name,anemometer_height,thermometer_height,notes1,notes2,rainfall_YN,temperature_YN,wind_YN,sunshine_YN,relative_humidity_YN,atmospheric_pressure_YN,snowfall_YN
ｵﾎｰﾂｸ,17116,17,1487,官,a,紋別小向,ﾓﾝﾍﾞﾂｺﾑｶｲ,monbetsukomukai,紋別市小向　紋別航空気象観測所,44.303333333333335,143.40333333333334,18,平15.1.1,2003-01-01,2003-01-01,紋別空港,10,1.5,17960,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,Y
ｵﾎｰﾂｸ,17166,17,0065,四,a,湧別,ﾕｳﾍﾞﾂ,yuubetsu,紋別郡湧別町東,44.21333333333333,143.61833333333334,5,#昭52.10.26,1974-11-01,1977-10-26,湧別,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
ｵﾎｰﾂｸ,17196,17,0066,四,a,滝上,ﾀｷﾉｳｴ,takinoue,紋別郡滝上町滝ノ上原野5線南,44.17666666666667,143.06166666666667,165,#昭52.10.27,1974-11-01,1977-10-27,滝上,9.8,3,17905,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17211,17,0067,雨,a,上藻別,ｶﾐﾓﾍﾞﾂ,kamimobetsu,紋別市上藻別,44.18666666666667,143.335,94,#,1974-11-01,1974-11-01,紋別市上藻別,－,－,－,－,Y,N,N,N,N,N,N
ｵﾎｰﾂｸ,17246,17,0068,四,a,常呂,ﾄｺﾛ,tokoro,北見市常呂町岐阜,44.115,144.03666666666666,3,#昭52.10.21,1974-11-01,1977-10-21,北見市常呂町,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
ｵﾎｰﾂｸ,17306,17,0069,四,a,遠軽,ｴﾝｶﾞﾙ,engaru,紋別郡遠軽町東町,44.053333333333335,143.54,80,#昭52.10.24,1974-11-01,1977-10-24,遠軽町遠軽,9.9,3,17910,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17316,17,0070,四,a,佐呂間,ｻﾛﾏ,saroma,常呂郡佐呂間町西富,44.01833333333333,143.76,54,#昭52.10.21,1974-11-01,1977-10-21,佐呂間,9.9,3,17915,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17341,17,47409,官,s,網走,ｱﾊﾞｼﾘ,abashiri,網走市台町　網走地方気象台,44.016666666666666,144.27833333333334,38,#昭50.4.1,1974-11-01,1975-04-01,網走市,20,1.5,17917,－,Y,Y,Y,Y,Y,Y,Y
ｵﾎｰﾂｸ,17351,17,0981,四,a,宇登呂,ｳﾄﾛ,utoro,斜里郡斜里町ウトロ高原,44.05166666666667,144.98166666666665,144,(昭50.5.12)昭53.10.26,1975-05-12,1978-10-26,斜里町宇登呂,9.9,3,17935,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17386,17,1420,雨,a,丸瀬布,ﾏﾙｾｯﾌﾟ,maruseppu,紋別郡遠軽町丸瀬布武利,43.95166666666667,143.32833333333335,242,昭59.10.5,1984-10-05,1984-10-05,遠軽町丸瀬布,－,－,－,－,Y,N,N,N,N,N,N
ｵﾎｰﾂｸ,17482,17,1092,四,a,白滝,ｼﾗﾀｷ,shirataki,紋別郡遠軽町白滝北支湧別,43.865,143.15333333333334,475,平5.1.27,1993-01-27,1993-01-27,遠軽町白滝,9.8,3,17955,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17501,17,0072,四,a,生田原,ｲｸﾀﾊﾗ,ikutahara,紋別郡遠軽町生田原,43.916666666666664,143.53166666666667,199,#昭52.10.25,1974-11-01,1977-10-25,遠軽町生田原,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
ｵﾎｰﾂｸ,17512,17,0073,雨,a,仁頃山,ﾆｺﾛﾔﾏ,nikoroyama,北見市富里,43.86,143.74666666666667,261,平17.11.2,2005-11-02,2005-11-02,北見市仁頃山,－,－,－,－,Y,N,N,N,N,N,N
ｵﾎｰﾂｸ,17521,17,0074,四,a,北見,ｷﾀﾐ,kitami,北見市広郷,43.776666666666664,143.84166666666667,104,#昭51.4.1,1974-11-01,1976-04-01,北見市広郷,10.1,3,17925,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17531,17,1460,官,a,女満別,ﾒﾏﾝﾍﾞﾂ,memanbetsu,網走郡大空町女満別中央　女満別航空気象観測所,43.88,144.16333333333333,33,平15.1.1,2003-01-01,2003-01-01,女満別空港,10,1.5,17965,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,Y
ｵﾎｰﾂｸ,17541,17,1263,雨,a,東藻琴,ﾋｶﾞｼﾓｺﾄ,higashimokoto,網走郡大空町東藻琴,43.84,144.285,58,昭53.7.11,1978-07-11,1978-07-11,大空町東藻琴,－,－,－,－,Y,N,N,N,N,N,N
ｵﾎｰﾂｸ,17546,17,0075,四,a,小清水,ｺｼﾐｽﾞ,koshimizu,斜里郡小清水町泉,43.84166666666667,144.485,52,#昭52.10.19,1974-11-01,1977-10-19,小清水,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
ｵﾎｰﾂｸ,17561,17,0076,四,a,斜里,ｼｬﾘ,shari,斜里郡斜里町以久科南,43.885,144.7,15,#昭52.10.19,1974-11-01,1977-10-19,斜里町以久科,9.9,3,17940,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17596,17,0077,四,a,留辺蘂,ﾙﾍﾞｼﾍﾞ,rubeshibe,北見市留辺蘂町大和,43.74166666666667,143.45,325,#昭53.10.31,1974-11-01,1978-10-31,北見市留辺蘂町,9.9,3,17930,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17607,17,1209,四,a,境野,ｻｶｲﾉ,sakaino,常呂郡置戸町豊住,43.70666666666666,143.64333333333335,184,昭52.10.25,1977-10-25,1977-10-25,置戸町境野,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
ｵﾎｰﾂｸ,17631,17,0079,四,a,美幌,ﾋﾞﾎﾛ,bihoro,網走郡美幌町福住,43.77,144.17166666666665,60,#昭52.10.20,1974-11-01,1977-10-20,美幌,10,3,－,－,Y,Y,Y,Y,Y,N,N
ｵﾎｰﾂｸ,17642,17,1617,雨,a,山園,ﾔﾏｿﾞﾉ,yamazono,網走郡大空町東藻琴山園,43.74333333333333,144.33666666666667,361,平22.3.18,2010-03-18,2010-03-18,大空町山園,－,－,－,－,Y,N,N,N,N,N,N
ｵﾎｰﾂｸ,17686,17,1569,雨,a,置戸常元,ｵｹﾄﾂﾈﾓﾄ,oketotsunemoto,常呂郡置戸町常元,43.62,143.44,368,平17.11.8,2005-11-08,2005-11-08,置戸町常元,－,－,－,－,Y,N,N,N,N,N,N
ｵﾎｰﾂｸ,17717,17,0082,四,a,津別,ﾂﾍﾞﾂ,tsubetsu,網走郡津別町豊永,43.70166666666667,144.03333333333333,100,昭63.9.30,1988-09-30,1988-09-30,津別町豊永,9.9,3,17950,－,Y,Y,Y,Y,Y,N,Y
ｵﾎｰﾂｸ,17776,17,1568,雨,a,津別二又,ﾂﾍﾞﾂﾌﾀﾏﾀ,tsubetsufutamata,網走郡津別町二又,43.583333333333336,143.865,210,平17.11.4,2005-11-04,2005-11-04,津別町二又,－,－,－,－,Y,N,N,N,N,N,N
根室,18038,18,0084,四,a,羅臼,ﾗｳｽ,rausu,目梨郡羅臼町栄町,44.02333333333333,145.18666666666667,15,平17.11.1,2005-11-01,2005-11-01,羅臼,9.9,2.7,18925,－,Y,Y,Y,Y,Y,N,Y
根室,18091,18,1266,雨,a,糸櫛別,ｲﾄｸｼﾍﾞﾂ,itokushibetsu,標津郡標津町川北糸櫛別,43.721666666666664,144.98833333333334,115,昭53.7.28,1978-07-28,1978-07-28,標津町糸櫛別,－,－,－,－,Y,N,N,N,N,N,N
根室,18136,18,0085,四,a,標津,ｼﾍﾞﾂ,shibetsu,標津郡標津町北2条西,43.66166666666667,145.13166666666666,3,#昭52.10.18,1974-11-01,1977-10-18,標津町北２条,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
根室,18161,18,1547,四,a,上標津,ｶﾐｼﾍﾞﾂ,kamishibetsu,標津郡中標津町上標津,43.52,144.74666666666667,160,平15.10.16,2003-10-16,2003-10-16,中標津町上標津,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
根室,18171,18,0086,四,a,中標津,ﾅｶｼﾍﾞﾂ,nakashibetsu,標津郡中標津町桜ヶ丘,43.54333333333334,144.97833333333332,50,#昭52.10.18,1974-11-01,1977-10-18,中標津町桜ヶ丘,10.1,2.5,18910,－,Y,Y,Y,Y,Y,N,Y
根室,18174,18,1489,官,a,根室中標津,ﾈﾑﾛﾅｶｼﾍﾞﾂ,nemuronakashibetsu,標津郡中標津町北中　中標津航空気象観測所,43.57666666666667,144.96,65,平15.1.1,2003-01-01,2003-01-01,中標津空港,10,1.5,18930,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,Y
根室,18256,18,0088,四,a,別海,ﾍﾞﾂｶｲ,betsukai,野付郡別海町川上町,43.38166666666667,145.11833333333334,23,#昭52.10.14,1974-11-01,1977-10-14,別海,9.9,2.5,18915,－,Y,Y,Y,Y,Y,N,Y
根室,18273,18,47420,官,s,根室,ﾈﾑﾛ,nemuro,根室市弥栄町　根室特別地域気象観測所,43.33,145.585,25,平5.8.26,1993-08-26,1993-08-26,根室市弥栄町,29.2,1.5,18917,－,Y,Y,Y,Y,Y,Y,Y
根室,18281,18,1056,四,a,納沙布,ﾉｻｯﾌﾟ,nosappu,根室市温根元,43.39333333333333,145.75833333333333,12,(昭50.5.29)昭52.10.13,1975-05-29,1977-10-13,根室市納沙布,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
根室,18311,18,1196,四,a,厚床,ｱｯﾄｺ,attoko,根室市西厚床,43.22,145.22666666666666,41,昭52.10.14,1977-10-14,1977-10-14,根室市厚床,9.9,2.5,18920,－,Y,Y,Y,Y,Y,N,Y
釧路,19021,19,0090,四,a,川湯,ｶﾜﾕ,kawayu,川上郡弟子屈町川湯駅前,43.61666666666667,144.45666666666668,158,#昭52.10.6,1974-11-01,1977-10-06,弟子屈町川湯,9.4,2.5,19900,－,Y,Y,Y,Y,Y,N,Y
釧路,19051,19,1187,四,a,弟子屈,ﾃｼｶｶﾞ,teshikaga,川上郡弟子屈町弟子屈原野,43.51,144.46666666666667,170,昭52.10.6,1977-10-06,1977-10-06,弟子屈,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
釧路,19076,19,0091,四,a,阿寒湖畔,ｱｶﾝｺﾊﾝ,akankohan,釧路市阿寒町阿寒湖温泉,43.43666666666667,144.08333333333334,426,#昭52.10.7,1974-11-01,1977-10-07,釧路市阿寒湖畔,9.8,3,19910,－,Y,Y,Y,Y,Y,N,Y
釧路,19151,19,0093,四,a,標茶,ｼﾍﾞﾁｬ,shibecha,川上郡標茶町開運,43.291666666666664,144.58666666666667,20,#昭52.10.11,1974-11-01,1977-10-11,標茶町開運,9.9,2.5,19915,－,Y,Y,Y,Y,Y,N,Y
釧路,19191,19,1186,四,a,鶴居,ﾂﾙｲ,tsurui,阿寒郡鶴居村鶴居東,43.23166666666667,144.325,38,昭52.10.5,1977-10-05,1977-10-05,鶴居,9.9,2.5,19920,－,Y,Y,Y,Y,Y,N,Y
釧路,19261,19,0095,四,a,中徹別,ﾅｶﾃｼﾍﾞﾂ,nakateshibetsu,釧路市阿寒町徹別中央34線,43.19833333333333,144.14166666666668,80,#昭52.10.7,1974-11-01,1977-10-07,釧路市阿寒町中徹別,9.9,2.5,19925,－,Y,Y,Y,Y,Y,N,Y
釧路,19281,19,1403,雨,a,塘路,ﾄｳﾛ,touro,川上郡標茶町塘路,43.14833333333333,144.49666666666667,25,昭58.8.2,1983-08-02,1983-08-02,標茶町塘路,－,－,－,－,Y,N,N,N,N,N,N
釧路,19301,19,1417,雨,a,茶内原野,ﾁｬﾅｲｹﾞﾝﾔ,chanaigenya,厚岸郡浜中町茶内西13線,43.17333333333333,144.96666666666667,70,昭59.10.1,1984-10-01,1984-10-01,浜中町茶内,－,－,－,－,Y,N,N,N,N,N,N
釧路,19311,19,1195,四,a,榊町,ｻｶｷﾏﾁ,sakakimachi,厚岸郡浜中町榊町,43.12,145.11,2,昭52.10.12,1977-10-12,1977-10-12,浜中町榊町,9.6,2.5,－,－,Y,Y,Y,Y,Y,N,N
釧路,19346,19,0096,雨,a,阿寒,ｱｶﾝ,akan,釧路市阿寒町中央,43.11333333333334,144.12333333333333,40,#,1974-11-01,1974-11-01,釧路市阿寒町中央,－,－,－,－,Y,N,N,N,N,N,N
釧路,19347,19,1461,官,a,鶴丘,ﾂﾙｵｶ,tsuruoka,釧路市鶴丘　釧路航空気象観測所,43.04,144.19166666666666,95,平15.1.1,2003-01-01,2003-01-01,釧路空港,10,1.5,19935,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,Y
釧路,19376,19,1192,四,a,太田,ｵｵﾀ,oota,厚岸郡厚岸町太田,43.09,144.77833333333334,85,昭52.10.11,1977-10-11,1977-10-11,厚岸町太田,9.9,2.5,19930,－,Y,Y,Y,Y,Y,N,Y
釧路,19406,19,1107,雨,a,二俣,ﾌﾀﾏﾀ,futamata,釧路市音別町音別原野基線,42.971666666666664,143.875,45,昭51.6.29,1976-06-29,1976-06-29,釧路市音別町二俣,－,－,－,－,Y,N,N,N,N,N,N
釧路,19416,19,0098,四,a,白糠,ｼﾗﾇｶ,shiranuka,白糠郡白糠町西2条北,42.97,144.06166666666667,9,#昭52.10.5,1974-11-01,1977-10-05,白糠,9.9,2.5,19940,－,Y,Y,Y,Y,Y,N,Y
釧路,19432,19,47418,官,s,釧路,ｸｼﾛ,kushiro,釧路市幸町　釧路地方気象台,42.985,144.37666666666667,5,平12.10.5,2000-10-05,2000-10-05,釧路市幸町,66.1,1.5,19950,－,Y,Y,Y,Y,Y,Y,Y
釧路,19451,19,1283,四,a,知方学,ﾁｯﾎﾟﾏﾅｲ,chippomanai,釧路郡釧路町仙鳳趾村知方学,42.93833333333333,144.735,149,昭53.10.27,1978-10-27,1978-10-27,釧路町知方学,10.1,2.5,－,－,Y,Y,Y,Y,Y,N,N
十勝,20047,20,1571,雨,a,三股,ﾐﾂﾏﾀ,mitsumata,河東郡上士幌町三股,43.51,143.14833333333334,660,平17.11.9,2005-11-09,2005-11-09,上士幌町三股,－,－,－,－,Y,N,N,N,N,N,N
十勝,20071,20,1404,雨,a,小利別,ｼｮｳﾄｼﾍﾞﾂ,shoutoshibetsu,足寄郡陸別町小利別本通東1条,43.58833333333333,143.68,313,昭58.8.2,1983-08-02,1983-08-02,陸別町小利別,－,－,－,－,Y,N,N,N,N,N,N
十勝,20146,20,0101,四,a,陸別,ﾘｸﾍﾞﾂ,rikubetsu,足寄郡陸別町陸別原野基線,43.471666666666664,143.75333333333333,210,#昭52.10.21,1974-11-01,1977-10-21,陸別,10,3,20900,－,Y,Y,Y,Y,Y,N,Y
十勝,20186,20,0103,四,a,ぬかびら源泉郷,ﾇｶﾋﾞﾗｹﾞﾝｾﾝｷｮｳ,nukabiragensenkyou,河東郡上士幌町ぬかびら源泉郷北区,43.36666666666667,143.19166666666666,540,#昭51.4.1,1974-11-01,1976-04-01,上士幌町ぬかびら源泉郷,9.9,3,20910,－,Y,Y,Y,Y,Y,N,Y
十勝,20202,20,1409,雨,a,柏倉,ｶｼﾜｸﾗ,kashiwakura,足寄郡足寄町茂喜登牛,43.361666666666665,143.45833333333334,378,昭58.10.5,1983-10-05,1983-10-05,足寄町柏倉,－,－,－,－,Y,N,N,N,N,N,N
十勝,20222,20,1410,雨,a,上螺湾,ｶﾐﾗﾜﾝ,kamirawan,足寄郡足寄町上螺湾,43.318333333333335,143.80166666666668,232,昭58.10.5,1983-10-05,1983-10-05,足寄町上螺湾,－,－,－,－,Y,N,N,N,N,N,N
十勝,20266,20,0107,四,a,上士幌,ｶﾐｼﾎﾛ,kamishihoro,河東郡上士幌町東3線,43.24166666666667,143.295,287,#昭52.10.20,1974-11-01,1977-10-20,上士幌町東３線,10.1,3,20920,－,Y,Y,Y,Y,Y,N,Y
十勝,20276,20,0109,四,a,足寄,ｱｼｮﾛ,ashoro,足寄郡足寄町南1条,43.24333333333333,143.55333333333334,90,#昭52.10.21,1974-11-01,1977-10-21,足寄町南１条,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
十勝,20331,20,1405,雨,a,押帯,ｵｼｮｯﾌﾟ,oshoppu,中川郡本別町押帯,43.115,143.44333333333333,104,昭58.8.2,1983-08-02,1983-08-02,本別町押帯,－,－,－,－,Y,N,N,N,N,N,N
十勝,20341,20,0112,四,a,本別,ﾎﾝﾍﾞﾂ,honbetsu,中川郡本別町新町,43.13166666666667,143.6,67,#昭51.3.10,1974-11-01,1976-03-10,本別町新町,10,3,20935,－,Y,Y,Y,Y,Y,N,Y
十勝,20356,20,0113,四,a,新得,ｼﾝﾄｸ,shintoku,上川郡新得町4条南,43.07666666666667,142.84,178,#昭52.10.24,1974-11-01,1977-10-24,新得町４条,9.9,3,20930,－,Y,Y,Y,Y,Y,N,Y
十勝,20361,20,0114,四,a,鹿追,ｼｶｵｲ,shikaoi,河東郡鹿追町緑町,43.10333333333333,142.995,206,#昭53.10.30,1974-11-01,1978-10-30,鹿追町緑町,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
十勝,20371,20,1204,四,a,駒場,ｺﾏﾊﾞ,komaba,河東郡音更町駒場北町,43.05,143.18333333333334,112,昭52.10.20,1977-10-20,1977-10-20,音更町駒場,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
十勝,20421,20,0115,四,a,芽室,ﾒﾑﾛ,memuro,河西郡芽室町西3条南,42.9,143.04333333333332,90,#昭52.10.24,1974-11-01,1977-10-24,芽室,9.9,3,20940,－,Y,Y,Y,Y,Y,N,Y
十勝,20432,20,47417,官,s,帯広,ｵﾋﾞﾋﾛ,obihiro,帯広市東4条南　帯広測候所,42.92166666666667,143.21166666666667,38,平10.1.28,1998-01-28,1998-01-28,帯広,－,1.5,20943,気温、雨,Y,Y,Y,Y,Y,Y,Y
十勝,20432,20,47417,官,s,帯広,ｵﾋﾞﾋﾛ,obihiro,帯広市東9条南,42.90833333333333,143.22333333333333,45,平10.1.28,1998-01-28,1998-01-28,帯広,11.2,1.5,－,風、日照,Y,Y,Y,Y,Y,Y,N
十勝,20441,20,0117,四,a,池田,ｲｹﾀﾞ,ikeda,中川郡池田町清見,42.92,143.45833333333334,42,#昭52.10.26,1974-11-01,1977-10-26,池田,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
十勝,20451,20,1418,雨,a,留真,ﾙｼﾝ,rushin,十勝郡浦幌町留真,42.916666666666664,143.66166666666666,40,昭59.10.1,1984-10-01,1984-10-01,浦幌町留真,－,－,－,－,Y,N,N,N,N,N,N
十勝,20506,20,0118,四,a,浦幌,ｳﾗﾎﾛ,urahoro,十勝郡浦幌町桜町,42.80833333333333,143.65666666666667,20,#昭52.10.27,1974-11-01,1977-10-27,浦幌町桜町,9.9,2.5,20945,－,Y,Y,Y,Y,Y,N,Y
十勝,20551,20,1510,官,a,帯広泉,ｵﾋﾞﾋﾛｲｽﾞﾐ,obihiroizumi,帯広市泉町西9線中　帯広航空気象観測所,42.733333333333334,143.21666666666667,149,平15.1.1,2003-01-01,2003-01-01,帯広空港,10,1.5,20955,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,Y
十勝,20556,20,1286,四,a,糠内,ﾇｶﾅｲ,nukanai,中川郡幕別町五位,42.78666666666667,143.32833333333335,70,昭53.10.30,1978-10-30,1978-10-30,幕別町糠内,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
十勝,20601,20,1210,四,a,上札内,ｶﾐｻﾂﾅｲ,kamisatsunai,河西郡中札内村元札内西1線,42.641666666666666,143.09666666666666,251,昭52.10.25,1977-10-25,1977-10-25,中札内村上札内,9.9,3,20950,－,Y,Y,Y,Y,Y,N,Y
十勝,20606,20,1211,四,a,更別,ｻﾗﾍﾞﾂ,sarabetsu,河西郡更別村更別南2線,42.651666666666664,143.195,185,昭52.10.25,1977-10-25,1977-10-25,更別,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
十勝,20631,20,1214,四,a,大津,ｵｵﾂ,ootsu,中川郡豊頃町大津寿町,42.68666666666667,143.64666666666668,4,昭52.10.27,1977-10-27,1977-10-27,豊頃町大津,9.9,3,－,－,Y,Y,Y,Y,Y,N,N
十勝,20696,20,0121,四,a,大樹,ﾀｲｷ,taiki,広尾郡大樹町柏木町,42.5,143.27333333333334,87,#昭52.10.26,1974-11-01,1977-10-26,大樹,9.9,3,20960,－,Y,Y,Y,Y,Y,N,Y
十勝,20751,20,47440,官,s,広尾,ﾋﾛｵ,hiroo,広尾郡広尾町並木通東　広尾特別地域気象観測所,42.29333333333334,143.31666666666666,32,#昭50.12.19,1974-11-01,1975-12-19,広尾,20.1,1.5,20965,－,Y,Y,Y,Y,Y,Y,Y
胆振,21031,21,0123,雨,a,安平,ｱﾋﾞﾗ,abira,勇払郡安平町安平,42.815,141.82833333333335,33,#,1974-11-01,1974-11-01,安平,－,－,21900,－,Y,N,N,N,N,N,Y
胆振,21111,21,0124,四,a,厚真,ｱﾂﾏ,atsuma,勇払郡厚真町朝日,42.73,141.88833333333332,20,#昭52.10.5,1974-11-01,1977-10-05,厚真,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
胆振,21126,21,0125,四,a,穂別,ﾎﾍﾞﾂ,hobetsu,勇払郡むかわ町穂別,42.76166666666667,142.14333333333335,56,#昭52.10.5,1974-11-01,1977-10-05,むかわ町穂別,9.9,2.5,21905,－,Y,Y,Y,Y,Y,N,Y
胆振,21161,21,1067,四,a,大滝,ｵｵﾀｷ,ootaki,伊達市大滝区本町,42.67,141.07833333333335,390,(昭50.6.3)昭52.10.7,1975-06-03,1977-10-07,伊達市大滝,9.9,2.5,21910,－,Y,Y,Y,Y,Y,N,Y
胆振,21171,21,0126,四,a,森野,ﾓﾘﾉ,morino,白老郡白老町森野,42.63,141.24666666666667,170,#昭52.10.27,1974-11-01,1977-10-27,白老町森野,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
胆振,21187,21,47424,官,s,苫小牧,ﾄﾏｺﾏｲ,tomakomai,苫小牧市しらかば町　苫小牧特別地域気象観測所,42.623333333333335,141.54666666666665,6,昭63.6.25,1988-06-25,1988-06-25,苫小牧,20.2,1.5,21913,－,Y,Y,Y,Y,Y,Y,Y
胆振,21226,21,0128,四,a,大岸,ｵｵｷｼ,ookishi,虻田郡豊浦町大岸,42.59,140.64333333333335,4,#昭52.10.11,1974-11-01,1977-10-11,豊浦町大岸,10.1,2.5,21915,－,Y,Y,Y,Y,Y,N,Y
胆振,21237,21,1329,雨,a,洞爺湖温泉,ﾄｳﾔｺｵﾝｾﾝ,touyakoonsen,虻田郡洞爺湖町洞爺湖温泉,42.565,140.80666666666667,85,昭53.12.8,1978-12-08,1978-12-08,洞爺湖温泉,－,－,－,－,Y,N,N,N,N,N,N
胆振,21251,21,1429,雨,a,カルルス,ｶﾙﾙｽ,karurusu,登別市カルルス町,42.516666666666666,141.10666666666665,300,昭60.7.31,1985-07-31,1985-07-31,登別市カルルス,－,－,－,－,Y,N,N,N,N,N,N
胆振,21261,21,0130,四,a,白老,ｼﾗｵｲ,shiraoi,白老郡白老町高砂町,42.54333333333334,141.35166666666666,6,#昭52.10.6,1974-11-01,1977-10-06,白老町高砂町,9.9,2.5,21920,－,Y,Y,Y,Y,Y,N,Y
胆振,21276,21,0131,四,a,鵡川,ﾑｶﾜ,mukawa,勇払郡むかわ町豊城,42.59,141.93333333333334,10,#昭53.10.26,1974-11-01,1978-10-26,むかわ町鵡川,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
胆振,21297,21,0132,四,a,伊達,ﾀﾞﾃ,date,伊達市館山下町,42.475,140.84833333333333,3,平19.12.19,2007-12-19,2007-12-19,伊達市館山下町,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
胆振,21312,21,0134,四,a,登別,ﾉﾎﾞﾘﾍﾞﾂ,noboribetsu,登別市札内町,42.458333333333336,141.11833333333334,197,#昭52.10.7,1974-11-01,1977-10-07,登別市札内町,9.9,2.5,21925,－,Y,Y,Y,Y,Y,N,Y
胆振,21323,21,47423,官,s,室蘭,ﾑﾛﾗﾝ,muroran,室蘭市山手町　室蘭地方気象台,42.31166666666667,140.975,40,昭60.7.1,1985-07-01,1985-07-01,室蘭,18.4,1.5,21930,－,Y,Y,Y,Y,Y,Y,Y
日高,22036,22,1202,四,a,日高,ﾋﾀﾞｶ,hidaka,沙流郡日高町本町東,42.876666666666665,142.44166666666666,280,昭52.10.19,1977-10-19,1977-10-19,日高町本町,9.9,2.5,22900,－,Y,Y,Y,Y,Y,N,Y
日高,22072,22,1097,雨,a,仁世宇,ﾆｾｳ,niseu,沙流郡平取町仁世宇,42.77166666666667,142.35833333333332,150,昭60.9.25,1985-09-25,1985-09-25,平取町仁世宇,－,－,－,－,Y,N,N,N,N,N,N
日高,22106,22,1430,雨,a,旭,ｱｻﾋ,asahi,沙流郡平取町旭地区,42.62833333333333,142.39333333333335,245,昭60.9.26,1985-09-26,1985-09-26,平取町旭,－,－,22906,－,Y,N,N,N,N,N,Y
日高,22141,22,0136,四,a,日高門別,ﾋﾀﾞｶﾓﾝﾍﾞﾂ,hidakamonbetsu,沙流郡日高町富浜,42.49666666666667,142.05333333333334,47,#昭51.3.11,1974-11-01,1976-03-11,日高町門別,9.9,2,－,－,Y,Y,Y,Y,Y,N,N
日高,22156,22,0137,四,a,新和,ｼﾝﾜ,shinwa,新冠郡新冠町新和,42.54333333333334,142.33333333333334,60,#昭52.10.18,1974-11-01,1977-10-18,新冠町新和,9.9,2,－,－,Y,Y,Y,Y,Y,N,N
日高,22206,22,0139,雨,a,笹山,ｻｻﾔﾏ,sasayama,日高郡新ひだか町静内御園,42.43333333333333,142.48166666666665,110,昭62.10.6,1987-10-06,1987-10-06,新ひだか町笹山,－,－,－,－,Y,N,N,N,N,N,N
日高,22241,22,0140,四,a,静内,ｼｽﾞﾅｲ,shizunai,日高郡新ひだか町静内山手町,42.343333333333334,142.36166666666668,10,#昭52.10.17,1974-11-01,1977-10-17,新ひだか町静内,9.9,2.5,22920,－,Y,Y,Y,Y,Y,N,Y
日高,22291,22,1198,四,a,三石,ﾐﾂｲｼ,mitsuishi,日高郡新ひだか町三石美野和,42.245,142.66166666666666,10,昭52.10.17,1977-10-17,1977-10-17,新ひだか町三石,9.9,2.5,－,－,Y,Y,Y,Y,Y,N,N
日高,22306,22,1288,四,a,中杵臼,ﾅｶｷﾈｳｽ,nakakineusu,浦河郡浦河町上杵臼,42.223333333333336,142.94833333333332,98,昭53.10.31,1978-10-31,1978-10-31,浦河町中杵臼,9.9,2.5,22910,－,Y,Y,Y,Y,Y,N,Y
日高,22327,22,47426,官,s,浦河,ｳﾗｶﾜ,urakawa,浦河郡浦河町潮見町　浦河特別地域気象観測所,42.16166666666667,142.77666666666667,37,昭58.3.1,1983-03-01,1983-03-01,浦河町潮見町,18.1,1.5,22913,－,Y,Y,Y,Y,Y,Y,Y
日高,22356,22,1276,雨,a,目黒,ﾒｸﾞﾛ,meguro,幌泉郡えりも町目黒,42.12833333333333,143.31166666666667,7,昭53.8.30,1978-08-30,1978-08-30,えりも町目黒,－,－,22915,－,Y,N,N,N,N,N,Y
